accx,accy,accz,gyrox,gyroy,gyroz
-6.12,-7.51,-2.77,-0.08,0.10,-0.09
-6.63,-6.68,-2.91,-0.08,-0.12,-0.01
-6.16,-6.79,-2.95,0.02,0.17,-0.03
-5.76,-6.66,-2.54,-0.12,0.04,0.02
-5.60,-4.17,-2.67,0.05,0.53,0.11
-3.41,-6.01,-2.43,0.48,0.49,0.13
-1.13,-6.14,-1.34,-0.07,-1.55,-0.06
-8.42,-5.43,-1.04,-0.58,-2.12,-0.11
-5.63,-6.91,-0.38,0.05,-0.94,-0.36
-6.73,-6.55,-1.19,-0.08,-0.69,-0.13
-2.16,-7.16,-0.39,-0.44,-1.29,-0.29
-7.58,-5.82,0.98,-1.30,-2.00,-0.45
-8.97,-8.88,2.05,0.07,-0.34,-0.37
-6.36,-9.74,2.85,-1.22,-0.95,-0.42
-13.33,-7.44,2.11,-0.88,0.04,0.03
-4.73,-11.99,2.32,-0.37,0.65,-0.14
-8.58,-11.83,2.43,-2.52,-1.16,-0.59
-10.22,-6.95,-0.91,-2.18,1.11,-0.44
-4.11,-8.86,-2.32,-2.12,0.35,-0.44
-8.61,-2.92,-4.63,-3.23,0.55,-0.73
-2.77,-4.13,-7.51,-0.86,1.88,-0.78
4.64,-9.39,-6.40,-0.13,-1.49,0.08
-5.95,-5.01,-3.59,-3.10,-2.59,-0.17
-12.01,-5.44,-5.30,-0.63,1.78,-0.47
-1.66,-9.18,-6.84,-1.48,1.21,-1.04
-7.48,-2.18,-6.28,-0.77,-0.20,0.85
-4.63,-0.32,-7.77,-1.21,2.84,0.82
4.34,-5.53,-8.04,0.48,2.43,0.88
1.42,-7.39,-6.11,-2.67,-0.48,-0.23
0.75,-0.23,-8.66,-1.22,1.25,-0.08
-7.19,-0.78,-5.60,-2.56,-1.12,-0.06
0.45,-6.61,-7.99,-0.38,2.70,0.52
-0.30,6.34,-9.47,-3.23,0.68,-0.38
4.53,5.94,-12.22,0.65,3.45,-0.65
7.62,-5.66,-9.60,-1.70,-0.70,-0.39
-1.10,5.86,-15.05,-1.09,-1.08,0.17
13.18,4.63,-10.12,-0.56,-3.32,2.47
-11.11,1.59,-4.19,-4.04,-4.37,0.48
-3.82,17.89,-6.87,1.34,-2.87,2.41
-3.00,1.56,-11.10,-0.24,4.37,-1.82
0.42,-4.63,-6.29,1.14,-2.46,1.49
-8.56,11.87,-7.83,-2.32,0.48,0.00
9.74,8.48,-7.30,1.96,3.88,-0.30
-7.64,-4.86,-13.81,-1.45,-1.29,-0.74
1.46,6.41,-8.47,-0.26,-1.57,-0.22
-7.08,3.16,-9.45,0.56,1.02,-0.13
6.02,3.85,-8.57,0.75,1.39,-0.15
-3.51,1.98,-9.49,-1.15,-0.50,0.34
-2.28,1.46,-11.06,-0.91,2.84,0.39
6.46,-0.29,-9.67,0.03,-1.97,0.55
-6.52,1.64,-2.47,-0.97,-1.74,1.18
-4.84,11.95,-5.88,2.44,4.37,-0.95
4.73,-3.40,-8.29,3.22,4.37,0.75
14.34,-3.21,-9.97,-0.40,-1.21,0.40
4.91,3.12,-9.52,-1.95,-3.02,-0.07
-1.98,7.94,-6.31,-0.85,-1.40,-1.64
2.39,3.64,-7.81,1.65,2.36,0.24
7.13,-1.10,-11.66,1.71,1.58,0.86
8.02,-1.58,-8.84,-0.98,-0.75,-0.31
0.61,3.22,-9.98,-0.33,-0.82,-0.08
4.11,1.91,-9.75,0.44,0.69,-0.01
5.32,0.30,-10.04,-0.01,-0.10,0.02
2.62,0.78,-10.30,-0.21,-0.35,0.06
3.03,1.66,-10.08,0.10,0.40,-0.05
5.51,0.30,-9.88,0.02,0.11,0.05
3.63,1.31,-10.08,-0.21,-0.31,-0.00
3.22,1.06,-10.07,0.03,0.10,-0.03
4.14,0.78,-10.05,-0.02,0.02,-0.01
3.59,1.50,-10.12,-0.07,0.00,0.01
3.45,0.64,-10.30,-0.01,0.15,-0.07
3.99,0.35,-9.91,0.05,0.13,-0.07
3.60,1.14,-9.57,-0.06,0.15,-0.08
4.73,0.63,-9.62,-0.02,-0.06,0.08
3.27,1.88,-10.19,-0.14,-0.07,-0.02
3.95,0.57,-9.71,0.03,0.13,-0.01
4.33,1.00,-10.33,-0.04,-0.17,0.05
3.06,1.07,-10.26,-0.13,-0.08,-0.05
3.79,0.82,-9.94,0.02,0.09,0.09
3.68,0.95,-9.92,-0.07,-0.03,0.08
3.49,1.13,-10.07,-0.07,0.00,0.11
3.96,0.84,-10.11,0.01,0.10,0.04
3.73,0.91,-10.09,-0.08,-0.04,-0.00
3.74,0.93,-10.03,-0.06,-0.00,0.03
3.45,1.19,-10.15,-0.02,0.05,0.02
4.10,1.18,-10.01,0.01,0.16,-0.06
3.98,0.95,-9.98,-0.11,-0.03,0.00
2.42,2.43,-11.71,0.38,-0.02,1.35
5.05,0.42,-10.14,-0.13,0.31,-0.36
4.14,0.39,-9.56,0.05,-0.14,-0.08
3.99,4.43,-11.67,0.43,0.01,-0.41
5.41,-0.50,-9.59,-0.20,0.15,-0.02
2.53,1.02,-10.18,-0.14,-0.31,0.06
4.37,0.92,-9.76,0.22,0.28,0.01
4.40,0.90,-9.90,-0.14,-0.19,0.01
3.29,1.16,-10.03,-0.01,0.17,-0.05
